city,date,temperature_max_celsius,temperature_min_celsius,humidity_max_percent,humidity_min_percent,precipitation_mm,wind_speed_kmh
Ouled Frej,2021-05-26,24.9,14.1,97,49,0.0,17.5
Ouled Frej,2021-05-27,25.4,16.8,98,52,0.0,17.8
Ouled Frej,2021-05-28,28.6,15.9,100,41,0.0,21.0
Ouled Frej,2021-05-29,26.5,15.9,99,47,0.0,17.0
Ouled Frej,2021-05-30,25.9,18.3,97,60,0.3,17.8
Ouled Frej,2021-05-31,23.3,16.0,93,52,0.0,17.4
Ouled Frej,2021-06-01,24.4,14.6,96,45,0.0,18.7
Ouled Frej,2021-06-02,25.3,14.8,96,44,0.0,21.6
Ouled Frej,2021-06-03,23.1,14.9,92,53,0.0,22.7
Ouled Frej,2021-06-04,22.9,16.7,82,53,0.0,17.7
Ouled Frej,2021-06-05,24.5,16.5,92,47,0.0,22.1
Ouled Frej,2021-06-06,28.5,17.0,97,44,0.0,26.5
Ouled Frej,2021-06-07,30.6,16.9,92,38,0.0,17.2
Ouled Frej,2021-06-08,28.9,17.5,96,45,0.0,17.5
Ouled Frej,2021-06-09,31.9,15.8,97,34,0.0,18.7
Ouled Frej,2021-06-10,33.0,17.1,98,29,0.0,21.4
Ouled Frej,2021-06-11,26.9,17.0,100,46,0.0,19.2
Ouled Frej,2021-06-12,24.7,17.6,87,50,0.0,17.4
Ouled Frej,2021-06-13,26.5,16.2,100,48,0.0,17.7
Ouled Frej,2021-06-14,25.8,17.4,100,48,0.1,18.0
Ouled Frej,2021-06-15,24.3,16.2,97,49,0.0,16.6
Ouled Frej,2021-06-16,24.7,15.1,97,44,0.0,22.7
Ouled Frej,2021-06-17,25.9,18.0,97,50,1.1,19.1
Ouled Frej,2021-06-18,23.1,17.6,95,47,1.8,20.9
Ouled Frej,2021-06-19,24.4,16.5,84,40,0.4,23.9
Ouled Frej,2021-06-20,24.0,15.0,86,44,0.0,18.6
Ouled Frej,2021-06-21,22.7,16.0,95,56,0.5,20.2
Ouled Frej,2021-06-22,24.5,14.2,91,45,0.0,22.8
Ouled Frej,2021-06-23,25.9,17.5,93,45,0.0,23.1
Ouled Frej,2021-06-24,27.7,17.5,98,44,0.0,20.9
Ouled Frej,2021-06-25,26.9,18.4,100,49,0.0,20.8
Ouled Frej,2021-06-26,27.0,19.0,96,51,0.0,20.5
Ouled Frej,2021-06-27,26.2,17.9,99,47,0.0,22.9
Ouled Frej,2021-06-28,25.8,18.0,84,49,0.0,24.5
Ouled Frej,2021-06-29,25.8,17.5,85,46,0.0,22.0
Ouled Frej,2021-06-30,25.4,17.8,89,50,0.0,18.7
Ouled Frej,2021-07-01,26.9,17.4,96,45,0.0,18.2
Ouled Frej,2021-07-02,29.3,16.8,99,38,0.0,19.1
Ouled Frej,2021-07-03,28.7,17.5,100,42,0.0,25.1
Ouled Frej,2021-07-04,28.1,19.4,92,48,0.0,24.1
Ouled Frej,2021-07-05,29.3,18.5,97,43,0.0,22.7
Ouled Frej,2021-07-06,27.5,19.0,97,50,0.0,21.8
Ouled Frej,2021-07-07,26.0,18.5,91,51,0.0,24.5
Ouled Frej,2021-07-08,27.3,17.7,96,46,0.0,28.2
Ouled Frej,2021-07-09,33.2,18.7,96,41,0.0,19.4
Ouled Frej,2021-07-10,38.0,19.6,100,28,0.0,15.9
Ouled Frej,2021-07-11,35.9,22.5,81,31,0.0,16.3
Ouled Frej,2021-07-12,29.4,19.1,89,43,0.0,24.8
Ouled Frej,2021-07-13,27.8,17.7,91,43,0.0,24.4
Ouled Frej,2021-07-14,28.4,17.9,96,39,0.0,21.2
Ouled Frej,2021-07-15,30.2,19.0,99,40,0.0,15.5
Ouled Frej,2021-07-16,30.1,19.5,95,44,0.0,16.5
Ouled Frej,2021-07-17,34.7,19.7,99,27,0.0,19.6
Ouled Frej,2021-07-18,35.0,20.0,99,28,0.0,21.3
Ouled Frej,2021-07-19,29.4,19.3,98,41,0.0,21.3
Ouled Frej,2021-07-20,26.1,19.1,85,49,0.0,22.4
Ouled Frej,2021-07-21,29.0,17.8,94,43,0.0,22.4
Ouled Frej,2021-07-22,30.8,19.9,98,38,0.0,23.1
Ouled Frej,2021-07-23,31.8,19.8,93,37,0.0,27.4
Ouled Frej,2021-07-24,29.5,19.6,90,48,0.0,23.1
Ouled Frej,2021-07-25,29.0,18.6,94,45,0.0,22.0
Ouled Frej,2021-07-26,28.1,20.4,89,51,0.0,24.6
Ouled Frej,2021-07-27,28.8,19.9,93,46,0.0,22.0
Ouled Frej,2021-07-28,30.2,18.5,99,44,0.0,20.6
Ouled Frej,2021-07-29,30.1,19.8,96,47,0.0,18.7
Ouled Frej,2021-07-30,29.1,20.0,97,44,0.0,24.2
Ouled Frej,2021-07-31,26.5,18.8,93,49,0.0,26.4
Ouled Frej,2021-08-01,26.6,17.9,82,45,0.0,24.9
Ouled Frej,2021-08-02,27.4,18.7,91,46,0.0,24.5
Ouled Frej,2021-08-03,27.9,19.5,95,47,0.0,21.0
Ouled Frej,2021-08-04,30.2,18.1,98,41,0.0,24.9
Ouled Frej,2021-08-05,29.4,19.7,98,51,0.0,22.0
Ouled Frej,2021-08-06,27.3,18.1,99,54,0.0,20.5
Ouled Frej,2021-08-07,27.8,18.9,93,51,0.0,23.1
Ouled Frej,2021-08-08,26.0,18.2,87,47,0.0,22.6
Ouled Frej,2021-08-09,25.8,17.6,90,46,0.0,21.2
Ouled Frej,2021-08-10,26.6,17.0,98,50,0.0,19.5
Ouled Frej,2021-08-11,28.0,20.0,94,55,0.7,18.6
Ouled Frej,2021-08-12,29.1,19.4,98,54,0.0,18.5
Ouled Frej,2021-08-13,35.8,20.0,100,39,0.0,21.0
Ouled Frej,2021-08-14,37.8,21.0,97,35,0.0,17.6
Ouled Frej,2021-08-15,39.2,20.7,98,23,0.0,21.2
Ouled Frej,2021-08-16,36.2,20.4,95,26,0.0,24.0
Ouled Frej,2021-08-17,32.5,17.2,98,37,0.0,19.0
Ouled Frej,2021-08-18,30.0,18.4,99,41,0.0,20.2
Ouled Frej,2021-08-19,29.0,19.0,99,43,0.0,20.1
Ouled Frej,2021-08-20,27.6,18.9,97,48,0.0,19.6
Ouled Frej,2021-08-21,26.9,18.4,98,53,0.0,19.2
Ouled Frej,2021-08-22,27.5,18.7,99,54,0.0,19.6
Ouled Frej,2021-08-23,28.1,19.2,98,54,0.0,20.9
Ouled Frej,2021-08-24,26.8,20.1,92,52,0.0,18.4
Ouled Frej,2021-08-25,27.6,19.6,87,46,0.0,16.9
Ouled Frej,2021-08-26,29.2,18.8,97,47,0.0,17.6
Ouled Frej,2021-08-27,28.5,19.3,93,45,0.0,19.2
Ouled Frej,2021-08-28,31.1,17.8,98,36,0.0,21.3
Ouled Frej,2021-08-29,28.3,19.5,95,45,0.3,20.9
Ouled Frej,2021-08-30,28.1,18.6,96,45,0.0,22.7
Ouled Frej,2021-08-31,27.9,18.4,97,49,0.0,20.4
Ouled Frej,2021-09-01,29.0,18.9,98,44,0.0,18.3
Ouled Frej,2021-09-02,29.5,18.4,99,46,0.0,19.2
Ouled Frej,2021-09-03,29.1,20.1,94,46,0.0,22.4
Ouled Frej,2021-09-04,30.8,18.7,98,41,0.0,16.3
Ouled Frej,2021-09-05,41.3,17.2,97,18,0.0,22.9
Ouled Frej,2021-09-06,32.3,19.4,100,38,0.0,15.0
Ouled Frej,2021-09-07,30.9,20.0,100,41,0.0,18.6
Ouled Frej,2021-09-08,29.9,21.0,97,43,0.0,21.2
Ouled Frej,2021-09-09,29.3,20.1,98,41,0.0,21.3
Ouled Frej,2021-09-10,30.5,19.8,96,41,0.0,20.8
Ouled Frej,2021-09-11,34.8,19.2,99,31,0.0,19.4
Ouled Frej,2021-09-12,32.5,18.4,100,38,0.0,19.8
Ouled Frej,2021-09-13,31.5,22.2,78,42,0.4,23.2
Ouled Frej,2021-09-14,28.6,20.4,90,45,7.5,27.5
Ouled Frej,2021-09-15,27.2,19.3,97,52,0.8,18.4
Ouled Frej,2021-09-16,28.3,18.7,97,45,0.0,21.5
Ouled Frej,2021-09-17,27.9,20.2,95,46,0.1,20.6
Ouled Frej,2021-09-18,28.1,19.2,96,48,0.0,23.7
Ouled Frej,2021-09-19,27.0,16.3,94,46,0.0,18.5
Ouled Frej,2021-09-20,27.6,18.4,99,47,0.0,18.5
Ouled Frej,2021-09-21,27.2,18.1,99,54,0.0,17.4
Ouled Frej,2021-09-22,28.0,18.3,100,49,0.1,19.1
Ouled Frej,2021-09-23,25.4,17.7,100,56,0.5,17.6
Ouled Frej,2021-09-24,25.0,17.5,85,47,0.0,17.9
Ouled Frej,2021-09-25,27.1,14.9,97,41,0.0,19.9
Ouled Frej,2021-09-26,30.5,17.8,96,35,0.0,21.1
Ouled Frej,2021-09-27,27.5,18.0,98,48,0.0,18.4
Ouled Frej,2021-09-28,27.5,17.6,95,42,0.0,24.6
Ouled Frej,2021-09-29,28.3,18.9,96,43,0.0,25.2
Ouled Frej,2021-09-30,32.0,18.6,97,35,0.0,19.2
Ouled Frej,2021-10-01,31.5,19.0,100,37,0.0,21.7
Ouled Frej,2021-10-02,28.1,18.0,99,44,0.0,18.4
Ouled Frej,2021-10-03,27.0,18.0,95,44,0.0,19.5
Ouled Frej,2021-10-04,25.8,17.9,95,39,0.0,25.9
Ouled Frej,2021-10-05,27.1,15.6,84,33,0.0,25.0
Ouled Frej,2021-10-06,31.0,17.2,90,33,0.0,15.1
Ouled Frej,2021-10-07,27.2,14.9,100,50,0.0,15.8
Ouled Frej,2021-10-08,28.2,17.6,99,43,0.0,20.6
Ouled Frej,2021-10-09,27.9,17.9,99,49,0.0,20.5
Ouled Frej,2021-10-10,27.3,18.6,100,50,0.0,17.3
Ouled Frej,2021-10-11,28.0,17.7,100,48,0.0,15.0
Ouled Frej,2021-10-12,25.4,17.5,98,49,0.0,17.7
Ouled Frej,2021-10-13,26.4,16.7,100,49,0.0,19.5
Ouled Frej,2021-10-14,27.8,16.7,99,53,0.0,17.0
Ouled Frej,2021-10-15,28.0,16.6,100,48,0.0,15.7
Ouled Frej,2021-10-16,29.2,17.0,100,34,0.0,21.5
Ouled Frej,2021-10-17,28.4,15.9,100,35,0.0,18.4
Ouled Frej,2021-10-18,30.4,15.9,94,33,0.0,15.9
Ouled Frej,2021-10-19,28.5,14.8,98,36,0.0,13.2
Ouled Frej,2021-10-20,27.5,13.9,100,50,0.0,17.1
Ouled Frej,2021-10-21,26.7,18.0,100,48,0.0,20.5
Ouled Frej,2021-10-22,23.2,16.1,94,49,0.0,20.3
Ouled Frej,2021-10-23,24.4,11.9,95,36,0.0,22.6
Ouled Frej,2021-10-24,25.9,12.4,100,43,0.0,16.8
Ouled Frej,2021-10-25,24.0,15.4,100,59,0.0,18.0
Ouled Frej,2021-10-26,24.6,15.2,99,48,0.0,19.4
Ouled Frej,2021-10-27,25.9,13.8,100,50,0.2,16.2
Ouled Frej,2021-10-28,24.8,13.2,100,57,0.0,15.1
Ouled Frej,2021-10-29,25.0,15.1,100,46,0.0,15.5
Ouled Frej,2021-10-30,25.8,15.3,100,39,0.0,14.9
Ouled Frej,2021-10-31,25.7,13.8,100,46,0.0,12.5
Ouled Frej,2021-11-01,26.1,16.9,100,62,0.2,15.4
Ouled Frej,2021-11-02,26.0,18.5,99,55,0.1,16.8
Ouled Frej,2021-11-03,22.8,15.1,100,52,1.3,17.8
Ouled Frej,2021-11-04,21.1,14.0,94,49,0.0,18.8
Ouled Frej,2021-11-05,21.0,10.6,92,41,0.0,24.3
Ouled Frej,2021-11-06,20.6,10.1,82,36,0.0,26.9
Ouled Frej,2021-11-07,21.5,9.4,71,25,0.0,21.5
Ouled Frej,2021-11-08,20.7,6.8,96,39,0.0,16.9
Ouled Frej,2021-11-09,21.9,7.8,92,41,0.0,17.0
Ouled Frej,2021-11-10,23.0,9.5,99,44,0.0,15.0
Ouled Frej,2021-11-11,23.6,9.9,100,33,0.0,18.4
Ouled Frej,2021-11-12,22.4,10.9,98,50,0.0,19.6
Ouled Frej,2021-11-13,23.0,10.4,98,44,0.0,19.8
Ouled Frej,2021-11-14,23.1,10.6,100,47,0.0,14.5
Ouled Frej,2021-11-15,23.0,12.8,100,49,0.0,16.2
Ouled Frej,2021-11-16,20.8,11.2,100,51,0.0,12.2
Ouled Frej,2021-11-17,21.1,9.9,100,47,0.0,14.1
Ouled Frej,2021-11-18,24.0,10.1,98,35,0.0,15.5
Ouled Frej,2021-11-19,21.0,12.7,96,52,3.0,11.9
Ouled Frej,2021-11-20,21.9,13.1,96,53,1.6,22.5
Ouled Frej,2021-11-21,20.9,11.1,99,54,0.4,10.4
Ouled Frej,2021-11-22,21.7,11.8,96,47,0.0,12.0
Ouled Frej,2021-11-23,17.5,13.4,94,76,11.0,16.7
Ouled Frej,2021-11-24,17.6,9.4,97,61,1.0,17.0
Ouled Frej,2021-11-25,17.2,9.5,95,60,0.8,14.4
Ouled Frej,2021-11-26,17.2,9.8,96,61,5.6,12.2
Ouled Frej,2021-11-27,17.5,8.1,100,48,0.7,18.0
Ouled Frej,2021-11-28,17.1,9.1,96,39,1.2,18.9
Ouled Frej,2021-11-29,19.3,7.4,97,52,0.0,14.1
Ouled Frej,2021-11-30,19.6,9.2,100,52,0.0,16.6
Ouled Frej,2021-12-01,19.2,9.8,95,51,0.0,15.0
Ouled Frej,2021-12-02,17.5,8.4,94,63,7.4,22.7
Ouled Frej,2021-12-03,18.0,7.2,95,48,0.0,19.3
Ouled Frej,2021-12-04,18.2,7.2,94,51,0.0,16.6
Ouled Frej,2021-12-05,19.8,9.4,96,61,0.0,20.5
Ouled Frej,2021-12-06,18.6,9.2,93,55,0.0,21.4
Ouled Frej,2021-12-07,17.9,7.1,100,58,0.0,12.9
Ouled Frej,2021-12-08,19.5,8.1,100,61,0.2,13.1
Ouled Frej,2021-12-09,18.4,10.2,94,53,0.0,27.8
Ouled Frej,2021-12-10,18.5,9.7,93,58,0.0,23.9
Ouled Frej,2021-12-11,19.7,10.3,97,58,0.0,22.1
Ouled Frej,2021-12-12,20.9,8.3,100,54,0.0,9.5
Ouled Frej,2021-12-13,20.6,7.6,100,58,0.0,8.9
Ouled Frej,2021-12-14,23.0,12.1,100,33,0.3,10.8
Ouled Frej,2021-12-15,19.7,8.8,99,61,0.0,13.6
Ouled Frej,2021-12-16,19.4,12.1,99,63,3.5,15.6
Ouled Frej,2021-12-17,20.9,8.6,100,47,0.0,11.5
Ouled Frej,2021-12-18,23.7,9.6,100,21,0.0,12.1
Ouled Frej,2021-12-19,24.7,11.8,80,24,0.0,20.4
Ouled Frej,2021-12-20,25.6,11.5,88,33,0.0,19.7
Ouled Frej,2021-12-21,24.9,15.0,76,33,3.0,24.1
Ouled Frej,2021-12-22,19.5,15.2,97,65,4.6,18.6
Ouled Frej,2021-12-23,21.2,13.0,99,59,0.0,12.6
Ouled Frej,2021-12-24,19.9,12.5,100,65,0.0,16.9
Ouled Frej,2021-12-25,17.6,14.6,97,83,8.9,31.3
Ouled Frej,2021-12-26,20.7,14.5,100,74,1.4,15.7
Ouled Frej,2021-12-27,21.0,15.1,100,70,0.3,13.8
Ouled Frej,2021-12-28,20.1,12.1,100,69,0.0,14.8
Ouled Frej,2021-12-29,21.9,11.1,97,58,0.0,13.7
Ouled Frej,2021-12-30,27.0,11.2,98,34,0.0,15.8
Ouled Frej,2021-12-31,25.5,12.1,90,33,0.0,16.4
Ouled Frej,2022-01-01,26.2,8.7,91,33,0.0,14.3
Ouled Frej,2022-01-02,21.9,7.8,100,49,0.0,12.2
Ouled Frej,2022-01-03,20.8,8.8,100,53,0.0,11.3
Ouled Frej,2022-01-04,19.2,8.8,100,65,0.2,18.9
Ouled Frej,2022-01-05,17.9,10.1,92,51,0.0,20.5
Ouled Frej,2022-01-06,16.0,7.6,93,59,0.8,19.0
Ouled Frej,2022-01-07,18.4,7.6,93,53,0.0,20.8
Ouled Frej,2022-01-08,18.9,7.1,95,57,0.0,14.7
Ouled Frej,2022-01-09,20.3,5.2,92,40,0.0,15.3
Ouled Frej,2022-01-10,17.6,5.8,95,53,0.0,17.9
Ouled Frej,2022-01-11,17.3,11.4,100,78,0.6,14.2
Ouled Frej,2022-01-12,19.3,8.9,100,57,0.0,10.5
Ouled Frej,2022-01-13,22.6,7.0,100,34,0.0,11.8
Ouled Frej,2022-01-14,23.4,6.9,95,24,0.0,12.6
Ouled Frej,2022-01-15,23.0,7.8,85,25,0.0,13.4
Ouled Frej,2022-01-16,23.1,8.5,82,23,0.0,17.7
Ouled Frej,2022-01-17,20.1,6.9,98,45,0.0,13.5
Ouled Frej,2022-01-18,19.4,7.6,100,44,0.0,13.4
Ouled Frej,2022-01-19,22.1,7.8,94,29,0.0,15.3
Ouled Frej,2022-01-20,19.4,7.0,98,47,0.0,11.3
Ouled Frej,2022-01-21,21.0,6.6,100,27,0.0,13.4
Ouled Frej,2022-01-22,28.9,7.4,97,15,0.4,18.8
Ouled Frej,2022-01-23,22.6,11.1,97,45,0.0,17.7
Ouled Frej,2022-01-24,20.0,13.1,98,61,0.2,18.3
Ouled Frej,2022-01-25,18.5,10.8,100,63,1.3,12.6
Ouled Frej,2022-01-26,19.1,8.1,100,60,4.4,9.3
Ouled Frej,2022-01-27,21.5,9.9,97,31,0.4,17.3
Ouled Frej,2022-01-28,24.1,9.9,97,24,0.0,13.9
Ouled Frej,2022-01-29,25.5,10.6,65,18,0.0,13.6
Ouled Frej,2022-01-30,27.0,9.8,82,16,0.0,13.7
Ouled Frej,2022-01-31,25.0,10.8,89,32,0.0,16.2
Ouled Frej,2022-02-01,24.6,10.9,75,22,0.0,17.1
Ouled Frej,2022-02-02,25.8,7.6,86,16,0.0,13.7
Ouled Frej,2022-02-03,25.7,7.9,96,29,0.0,23.6
Ouled Frej,2022-02-04,26.0,12.0,95,17,0.2,16.6
Ouled Frej,2022-02-05,22.3,11.6,96,38,0.0,22.4
Ouled Frej,2022-02-06,21.2,12.2,98,47,0.0,21.3
Ouled Frej,2022-02-07,26.0,9.4,98,32,0.0,14.2
Ouled Frej,2022-02-08,29.4,10.9,91,13,0.0,16.7
Ouled Frej,2022-02-09,28.5,11.6,75,21,0.0,17.0
Ouled Frej,2022-02-10,24.0,7.4,100,32,0.0,14.7
Ouled Frej,2022-02-11,20.4,10.9,100,52,0.4,16.9
Ouled Frej,2022-02-12,22.1,10.4,100,38,0.1,20.5
Ouled Frej,2022-02-13,22.4,7.6,100,35,0.0,16.3
Ouled Frej,2022-02-14,21.0,11.1,100,46,0.2,16.9
Ouled Frej,2022-02-15,20.2,9.8,96,36,0.0,26.1
Ouled Frej,2022-02-16,21.1,8.9,93,39,0.0,19.3
Ouled Frej,2022-02-17,22.2,8.5,97,43,0.0,19.9
Ouled Frej,2022-02-18,19.9,10.1,100,50,0.0,16.1
Ouled Frej,2022-02-19,15.8,10.2,100,56,2.1,21.3
Ouled Frej,2022-02-20,20.4,6.6,96,49,0.0,26.7
Ouled Frej,2022-02-21,25.0,9.5,100,38,0.0,18.4
Ouled Frej,2022-02-22,26.5,10.0,97,26,0.0,15.6
Ouled Frej,2022-02-23,28.5,15.0,95,26,2.5,23.9
Ouled Frej,2022-02-24,22.4,12.6,98,64,5.3,20.9
Ouled Frej,2022-02-25,22.6,12.5,100,62,0.4,15.3
Ouled Frej,2022-02-26,21.4,13.5,100,66,1.1,20.6
Ouled Frej,2022-02-27,20.2,14.1,98,57,0.6,25.1
Ouled Frej,2022-02-28,22.9,13.9,95,46,0.0,22.6
Ouled Frej,2022-03-01,20.4,8.9,97,47,0.0,18.5
Ouled Frej,2022-03-02,21.3,9.3,98,39,0.0,21.7
Ouled Frej,2022-03-03,20.0,10.6,98,48,0.5,21.5
Ouled Frej,2022-03-04,17.6,9.9,91,40,0.8,22.7
Ouled Frej,2022-03-05,18.5,8.1,81,41,0.0,16.8
Ouled Frej,2022-03-06,16.5,11.0,94,54,6.5,23.5
Ouled Frej,2022-03-07,17.3,7.2,97,46,0.2,15.8
Ouled Frej,2022-03-08,20.6,7.6,94,42,0.0,16.7
Ouled Frej,2022-03-09,21.2,7.9,97,49,0.0,18.5
Ouled Frej,2022-03-10,20.8,8.8,100,44,0.0,16.5
Ouled Frej,2022-03-11,19.5,7.8,100,56,1.1,18.4
Ouled Frej,2022-03-12,20.9,12.6,99,46,0.9,20.7
Ouled Frej,2022-03-13,21.5,9.9,95,48,2.4,19.6
Ouled Frej,2022-03-14,14.9,9.2,96,62,18.8,22.8
Ouled Frej,2022-03-15,15.8,6.9,93,53,14.9,15.3
Ouled Frej,2022-03-16,16.3,8.8,97,60,6.1,15.8
Ouled Frej,2022-03-17,19.2,11.6,98,63,5.2,15.9
Ouled Frej,2022-03-18,19.5,9.4,98,64,0.6,13.3
Ouled Frej,2022-03-19,21.1,9.6,100,58,0.0,11.7
Ouled Frej,2022-03-20,19.8,12.4,100,55,1.6,26.2
Ouled Frej,2022-03-21,19.7,9.9,96,52,0.0,15.6
Ouled Frej,2022-03-22,19.4,9.7,99,61,1.5,15.7
Ouled Frej,2022-03-23,15.4,9.9,98,77,10.0,18.2
Ouled Frej,2022-03-24,16.5,8.3,97,57,4.1,16.2
Ouled Frej,2022-03-25,16.5,6.5,99,67,0.7,20.5
Ouled Frej,2022-03-26,19.5,10.9,95,59,0.5,12.4
Ouled Frej,2022-03-27,24.0,10.8,98,47,0.0,22.8
Ouled Frej,2022-03-28,21.6,13.7,97,50,0.0,28.8
Ouled Frej,2022-03-29,17.6,12.4,99,65,9.8,23.0
Ouled Frej,2022-03-30,18.4,11.8,94,62,4.8,20.7
Ouled Frej,2022-03-31,18.2,10.1,97,61,0.6,17.9
Ouled Frej,2022-04-01,20.2,9.4,97,51,0.1,23.6
Ouled Frej,2022-04-02,20.0,10.4,95,51,0.0,22.5
Ouled Frej,2022-04-03,20.4,11.9,100,57,0.0,15.0
Ouled Frej,2022-04-04,18.5,12.1,96,57,1.9,27.8
Ouled Frej,2022-04-05,14.8,9.6,90,55,8.0,36.4
Ouled Frej,2022-04-06,17.2,10.7,92,60,1.1,14.7
Ouled Frej,2022-04-07,20.0,9.4,96,50,0.0,20.6
Ouled Frej,2022-04-08,20.5,10.8,98,59,0.0,20.4
Ouled Frej,2022-04-09,23.8,11.6,98,52,0.0,16.1
Ouled Frej,2022-04-10,24.8,11.5,100,44,0.0,19.4
Ouled Frej,2022-04-11,21.2,12.0,100,61,0.7,27.2
Ouled Frej,2022-04-12,19.9,11.9,96,57,0.6,17.6
Ouled Frej,2022-04-13,20.5,11.5,98,47,0.4,21.2
Ouled Frej,2022-04-14,22.8,10.2,96,45,0.0,25.8
Ouled Frej,2022-04-15,25.7,11.6,96,42,0.0,25.8
Ouled Frej,2022-04-16,28.9,13.9,90,26,0.0,25.8
Ouled Frej,2022-04-17,29.4,12.8,94,31,0.0,19.8
Ouled Frej,2022-04-18,23.6,13.1,98,51,0.0,21.5
Ouled Frej,2022-04-19,19.2,13.6,96,48,0.2,24.5
Ouled Frej,2022-04-20,18.5,11.6,80,42,0.4,23.3
Ouled Frej,2022-04-21,20.1,9.9,85,39,0.0,18.7
Ouled Frej,2022-04-22,21.1,9.3,95,40,0.3,34.2
Ouled Frej,2022-04-23,20.2,13.0,94,49,2.4,21.9
Ouled Frej,2022-04-24,21.1,9.8,91,41,0.0,20.9
Ouled Frej,2022-04-25,21.6,9.4,99,45,0.0,19.3
Ouled Frej,2022-04-26,21.4,11.6,95,47,0.0,21.0
Ouled Frej,2022-04-27,21.7,12.8,96,52,0.8,22.2
Ouled Frej,2022-04-28,21.8,12.4,94,42,0.1,26.6
Ouled Frej,2022-04-29,24.5,10.9,99,34,0.0,28.1
Ouled Frej,2022-04-30,26.5,11.9,92,33,0.0,21.1
Ouled Frej,2022-05-01,26.2,11.9,100,39,0.0,20.6
Ouled Frej,2022-05-02,21.4,14.0,99,52,0.2,21.9
Ouled Frej,2022-05-03,19.8,13.0,96,55,1.5,21.7
Ouled Frej,2022-05-04,22.0,12.4,96,47,1.1,17.9
Ouled Frej,2022-05-05,25.4,13.9,99,40,0.0,26.0
Ouled Frej,2022-05-06,28.7,14.1,95,31,0.0,24.8
Ouled Frej,2022-05-07,29.5,14.1,93,29,0.0,23.1
Ouled Frej,2022-05-08,29.8,14.2,95,29,0.0,20.9
Ouled Frej,2022-05-09,32.0,14.2,95,23,0.0,19.6
Ouled Frej,2022-05-10,31.5,13.5,99,24,0.0,18.5
Ouled Frej,2022-05-11,27.6,14.8,94,40,0.0,17.4
Ouled Frej,2022-05-12,32.5,19.6,64,23,2.7,29.2
Ouled Frej,2022-05-13,29.0,14.9,100,40,0.0,19.7
Ouled Frej,2022-05-14,25.4,16.5,100,45,0.0,15.9
Ouled Frej,2022-05-15,25.8,14.6,98,46,0.1,18.6
Ouled Frej,2022-05-16,26.6,14.5,100,43,0.0,23.7
Ouled Frej,2022-05-17,27.0,15.8,99,44,0.0,24.5
Ouled Frej,2022-05-18,26.5,16.4,97,50,0.0,23.4
Ouled Frej,2022-05-19,29.4,15.6,99,43,0.0,20.2
Ouled Frej,2022-05-20,28.5,18.0,100,52,0.0,21.3
Ouled Frej,2022-05-21,25.2,17.0,98,56,0.3,21.4
Ouled Frej,2022-05-22,25.5,17.0,89,49,0.0,23.1
Ouled Frej,2022-05-23,25.7,16.2,93,50,0.0,24.1
Ouled Frej,2022-05-24,23.2,16.8,84,51,0.2,23.1
Ouled Frej,2022-05-25,25.1,13.1,91,43,0.0,22.8
Ouled Frej,2022-05-26,29.0,14.8,98,39,0.0,17.3
Ouled Frej,2022-05-27,31.2,14.3,92,34,0.0,22.1
Ouled Frej,2022-05-28,27.2,16.8,100,46,0.0,19.0
Ouled Frej,2022-05-29,24.6,16.5,96,45,0.0,20.1
Ouled Frej,2022-05-30,25.8,15.0,95,43,0.0,15.8
Ouled Frej,2022-05-31,28.2,14.9,98,35,0.0,19.8
Ouled Frej,2022-06-01,28.0,15.9,94,39,0.0,19.3
Ouled Frej,2022-06-02,25.6,16.6,98,46,0.0,19.6
Ouled Frej,2022-06-03,25.9,16.4,98,44,0.3,17.6
Ouled Frej,2022-06-04,26.2,16.4,91,44,0.0,23.4
Ouled Frej,2022-06-05,26.4,16.5,89,46,0.0,25.7
Ouled Frej,2022-06-06,28.1,16.8,96,43,0.0,23.7
Ouled Frej,2022-06-07,27.3,16.5,100,50,0.0,23.8
Ouled Frej,2022-06-08,28.0,17.2,99,48,0.0,27.4
Ouled Frej,2022-06-09,28.4,18.2,98,54,0.0,27.2
Ouled Frej,2022-06-10,29.8,18.6,100,47,0.0,18.4
Ouled Frej,2022-06-11,30.4,19.6,94,47,0.0,16.3
Ouled Frej,2022-06-12,30.1,19.2,99,49,0.0,17.1
Ouled Frej,2022-06-13,30.5,18.6,100,48,0.0,16.3
Ouled Frej,2022-06-14,29.0,19.4,93,56,0.0,17.8
Ouled Frej,2022-06-15,26.9,19.1,98,59,0.3,20.7
Ouled Frej,2022-06-16,26.9,17.5,95,47,0.0,18.5
Ouled Frej,2022-06-17,28.4,17.8,95,48,0.0,25.2
Ouled Frej,2022-06-18,27.4,17.9,96,49,0.0,23.1
Ouled Frej,2022-06-19,27.0,16.2,97,46,0.0,21.8
Ouled Frej,2022-06-20,27.0,16.5,95,46,0.0,26.0
Ouled Frej,2022-06-21,25.4,17.9,82,45,0.0,21.8
Ouled Frej,2022-06-22,25.8,15.1,86,36,0.0,19.7
Ouled Frej,2022-06-23,25.6,15.7,85,42,0.0,20.6
Ouled Frej,2022-06-24,26.6,16.5,92,40,0.0,23.1
Ouled Frej,2022-06-25,26.1,18.2,85,44,0.0,23.4
Ouled Frej,2022-06-26,24.6,18.2,91,47,0.5,24.2
Ouled Frej,2022-06-27,24.4,17.4,72,44,0.1,26.6
